dt,main temp,main feels like,main pressure,main humidity,main temp min,main temp max,wind speed,wind deg,wind gust,clouds all,rain 1h,weather details
16/01/2024 18:00:00,302.16,305.9,1010,70,302.16,302.16,5.66,200,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
16/01/2024 19:00:00,302.16,305.01,1011,65,302.16,302.16,3.09,160,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
16/01/2024 20:00:00,301.16,303.7,1012,69,301.16,301.16,2.57,190,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
16/01/2024 21:00:00,301.16,303.7,1012,69,301.16,301.16,2.57,160,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
16/01/2024 22:00:00,300.16,302.37,1013,74,300.16,300.16,2.57,120,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
16/01/2024 23:00:00,299.16,299.16,1012,78,299.16,299.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
17/01/2024 00:00:00,299.16,299.16,1012,78,299.16,299.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
17/01/2024 01:00:00,299.16,299.16,1012,83,299.16,299.16,0.51,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
17/01/2024 02:00:00,299.16,299.16,1011,83,299.16,299.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
17/01/2024 03:00:00,298.16,299.01,1011,88,298.16,298.16,0.51,50,0.0,40,0.55,"id: 500, main: Rain, description: light rain, icon: 10n"
17/01/2024 04:00:00,298.16,299.17,1011,94,298.16,298.16,1.03,360,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
17/01/2024 05:00:00,298.16,299.17,1011,94,298.16,298.16,1.54,30,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
17/01/2024 06:00:00,297.16,297.78,1011,83,297.16,297.16,1.54,0,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
17/01/2024 07:00:00,297.16,297.91,1011,88,297.16,297.16,0.51,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
17/01/2024 08:00:00,299.16,299.16,1012,78,299.16,299.16,1.03,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
17/01/2024 09:00:00,301.16,304.39,1013,74,301.16,301.16,1.03,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
17/01/2024 10:00:00,303.16,304.88,1013,54,303.16,303.16,2.06,190,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
17/01/2024 11:00:00,305.16,306.0,1013,43,305.16,305.16,2.57,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
17/01/2024 12:00:00,305.16,306.0,1012,43,305.16,305.16,3.6,120,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
17/01/2024 13:00:00,306.16,306.95,1010,40,306.16,306.16,3.6,120,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
17/01/2024 14:00:00,307.16,308.1,1009,38,307.16,307.16,2.57,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
17/01/2024 15:00:00,308.16,309.26,1009,36,308.16,308.16,2.06,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
17/01/2024 16:00:00,307.16,308.1,1009,38,307.16,307.16,1.03,350,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
17/01/2024 17:00:00,305.16,308.81,1009,55,305.16,305.16,3.6,280,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
17/01/2024 18:00:00,304.16,307.53,1010,58,304.16,304.16,4.12,210,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
17/01/2024 19:00:00,303.16,306.41,1010,62,303.16,303.16,3.09,210,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
17/01/2024 20:00:00,303.16,306.41,1011,62,303.16,303.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
17/01/2024 21:00:00,303.16,306.41,1012,62,303.16,303.16,2.06,120,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
17/01/2024 22:00:00,302.16,304.36,1012,61,302.16,302.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
17/01/2024 23:00:00,301.16,304.39,1012,74,301.16,301.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
18/01/2024 00:00:00,300.16,303.2,1012,83,300.16,300.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
18/01/2024 01:00:00,300.16,303.2,1011,83,300.16,300.16,1.03,270,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
18/01/2024 02:00:00,299.16,299.16,1011,89,299.16,299.16,0.51,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
18/01/2024 03:00:00,299.16,299.16,1011,94,299.16,299.16,0.51,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
18/01/2024 04:00:00,298.16,299.17,1010,94,298.16,298.16,1.03,250,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
18/01/2024 05:00:00,298.16,299.33,1011,100,298.16,298.16,0.51,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
18/01/2024 06:00:00,298.16,299.33,1011,100,298.16,298.16,1.54,130,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
18/01/2024 07:00:00,299.16,299.16,1012,89,299.16,299.16,2.06,120,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
18/01/2024 08:00:00,301.16,304.97,1013,78,301.16,301.16,1.03,0,0.0,100,0.0,"id: 804, main: Clouds, description: overcast clouds, icon: 04d"
18/01/2024 09:00:00,302.16,305.9,1014,70,302.16,302.16,1.54,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
18/01/2024 10:00:00,303.16,306.41,1013,62,303.16,303.16,1.03,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
18/01/2024 11:00:00,305.16,308.81,1013,55,305.16,305.16,1.54,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
18/01/2024 12:00:00,306.16,310.05,1012,52,306.16,306.16,1.54,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
18/01/2024 13:00:00,305.16,307.78,1010,51,305.16,305.16,1.54,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
18/01/2024 14:00:00,307.16,310.28,1009,46,307.16,307.16,2.57,60,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
18/01/2024 15:00:00,306.16,308.37,1008,46,306.16,306.16,1.03,20,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
18/01/2024 16:00:00,307.16,309.4,1008,43,307.16,307.16,1.54,0,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
18/01/2024 17:00:00,306.16,308.37,1008,46,306.16,306.16,1.54,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
18/01/2024 18:00:00,303.16,307.28,1009,66,303.16,303.16,4.63,180,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
18/01/2024 19:00:00,302.16,305.01,1010,65,302.16,302.16,3.6,160,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
18/01/2024 20:00:00,301.16,303.7,1011,69,301.16,301.16,2.57,170,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
18/01/2024 21:00:00,301.16,304.39,1011,74,301.16,301.16,3.09,190,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
18/01/2024 22:00:00,300.16,302.73,1011,78,300.16,300.16,3.09,180,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
18/01/2024 23:00:00,300.16,302.37,1011,74,300.16,300.16,3.6,130,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
19/01/2024 00:00:00,300.16,302.37,1011,74,300.16,300.16,3.09,140,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
19/01/2024 01:00:00,300.16,302.37,1011,74,300.16,300.16,3.09,140,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
19/01/2024 02:00:00,299.16,299.16,1011,78,299.16,299.16,2.57,120,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
19/01/2024 03:00:00,299.16,299.16,1010,78,299.16,299.16,1.03,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
19/01/2024 04:00:00,298.16,299.01,1010,88,298.16,298.16,0.51,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
19/01/2024 05:00:00,298.16,299.01,1010,88,298.16,298.16,1.54,70,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
19/01/2024 06:00:00,298.16,299.01,1011,88,298.16,298.16,1.54,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
19/01/2024 07:00:00,297.16,298.07,1012,94,297.16,297.16,1.03,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
19/01/2024 08:00:00,299.16,299.16,1013,89,299.16,299.16,1.03,0,0.0,22,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
19/01/2024 09:00:00,300.16,303.2,1014,83,300.16,300.16,2.06,60,0.0,60,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
19/01/2024 10:00:00,302.16,306.67,1014,74,302.16,302.16,2.06,90,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
19/01/2024 11:00:00,303.16,307.28,1014,66,303.16,303.16,2.57,40,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
19/01/2024 12:00:00,304.16,307.53,1013,58,304.16,304.16,2.57,20,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
19/01/2024 13:00:00,305.16,307.78,1011,51,305.16,305.16,2.06,0,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
19/01/2024 14:00:00,305.16,307.78,1009,51,305.16,305.16,1.03,0,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
19/01/2024 15:00:00,306.16,307.63,1008,43,306.16,306.16,2.57,60,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
19/01/2024 16:00:00,307.16,308.6,1008,40,307.16,307.16,0.51,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
19/01/2024 17:00:00,307.16,308.1,1008,38,307.16,307.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
19/01/2024 18:00:00,304.16,306.83,1009,55,304.16,304.16,3.6,220,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
19/01/2024 19:00:00,303.16,305.61,1010,58,303.16,303.16,4.12,210,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
19/01/2024 20:00:00,302.16,304.36,1011,61,302.16,302.16,3.09,170,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
19/01/2024 21:00:00,302.16,304.36,1011,61,302.16,302.16,2.57,150,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
19/01/2024 22:00:00,301.16,302.73,1011,61,301.16,301.16,3.6,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
19/01/2024 23:00:00,300.16,301.62,1011,65,300.16,300.16,3.09,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
20/01/2024 00:00:00,300.16,301.94,1011,69,300.16,300.16,5.14,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
20/01/2024 01:00:00,299.16,299.16,1011,73,299.16,299.16,3.6,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
20/01/2024 02:00:00,299.16,299.16,1010,78,299.16,299.16,4.63,130,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
20/01/2024 03:00:00,298.16,298.88,1010,83,298.16,298.16,3.09,130,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
20/01/2024 04:00:00,298.16,298.88,1010,83,298.16,298.16,2.06,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
20/01/2024 05:00:00,298.16,298.88,1010,83,298.16,298.16,3.09,140,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
20/01/2024 06:00:00,297.16,297.91,1010,88,297.16,297.16,2.06,80,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
20/01/2024 07:00:00,297.16,298.07,1011,94,297.16,297.16,1.03,90,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
20/01/2024 08:00:00,299.16,299.16,1013,83,299.16,299.16,1.03,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
20/01/2024 09:00:00,300.16,302.37,1013,74,300.16,300.16,1.54,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
20/01/2024 10:00:00,301.16,303.7,1014,69,301.16,301.16,1.03,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
20/01/2024 11:00:00,302.16,304.36,1014,61,302.16,302.16,1.03,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
20/01/2024 12:00:00,304.16,306.83,1013,55,304.16,304.16,1.54,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
20/01/2024 13:00:00,305.16,307.78,1012,51,305.16,305.16,2.06,330,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
20/01/2024 14:00:00,305.16,307.06,1010,48,305.16,305.16,1.54,0,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
20/01/2024 15:00:00,306.16,308.37,1010,46,306.16,306.16,1.54,0,0.0,75,0.74,"id: 500, main: Rain, description: light rain, icon: 10d"
20/01/2024 16:00:00,305.16,307.78,1009,51,305.16,305.16,2.06,170,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
20/01/2024 17:00:00,303.16,307.28,1010,66,303.16,303.16,4.63,180,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04d"
20/01/2024 18:00:00,302.16,304.36,1011,61,302.16,302.16,4.12,190,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
20/01/2024 19:00:00,301.16,303.2,1011,65,301.16,301.16,3.09,170,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
20/01/2024 20:00:00,301.16,303.2,1012,65,301.16,301.16,2.57,170,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
20/01/2024 21:00:00,301.16,303.2,1012,65,301.16,301.16,3.09,150,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
20/01/2024 22:00:00,301.16,303.2,1013,65,301.16,301.16,3.6,140,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
20/01/2024 23:00:00,300.16,301.94,1013,69,300.16,300.16,3.09,130,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
21/01/2024 00:00:00,300.16,301.94,1013,69,300.16,300.16,3.6,140,0.0,75,0.0,"id: 803, main: Clouds, description: broken clouds, icon: 04n"
21/01/2024 01:00:00,299.16,299.16,1013,73,299.16,299.16,2.06,130,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
21/01/2024 02:00:00,298.16,299.01,1012,88,298.16,298.16,1.03,90,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
21/01/2024 03:00:00,298.16,299.01,1012,88,298.16,298.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
21/01/2024 04:00:00,298.16,299.01,1011,88,298.16,298.16,2.06,90,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
21/01/2024 05:00:00,298.16,299.17,1012,94,298.16,298.16,4.12,130,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
21/01/2024 06:00:00,298.16,299.17,1012,94,298.16,298.16,2.06,120,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
21/01/2024 07:00:00,297.16,298.07,1013,94,297.16,297.16,3.09,90,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
21/01/2024 08:00:00,298.16,299.01,1014,88,298.16,298.16,3.09,70,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
21/01/2024 09:00:00,300.16,303.2,1014,83,300.16,300.16,3.09,60,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
21/01/2024 10:00:00,302.16,305.9,1015,70,302.16,302.16,3.09,60,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
21/01/2024 11:00:00,303.16,306.41,1014,62,303.16,303.16,3.6,10,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
21/01/2024 12:00:00,304.16,307.53,1014,58,304.16,304.16,1.03,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
21/01/2024 13:00:00,305.16,308.81,1012,55,305.16,305.16,2.57,10,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
21/01/2024 14:00:00,305.16,308.81,1011,55,305.16,305.16,2.06,360,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
21/01/2024 15:00:00,305.16,308.81,1011,55,305.16,305.16,1.54,10,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
21/01/2024 16:00:00,305.16,308.81,1010,55,305.16,305.16,0.51,340,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
21/01/2024 17:00:00,303.16,305.61,1011,58,303.16,303.16,3.6,190,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
21/01/2024 18:00:00,303.16,304.37,1011,51,303.16,303.16,3.09,180,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
21/01/2024 19:00:00,302.16,303.9,1011,58,302.16,302.16,3.09,170,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
21/01/2024 20:00:00,301.16,302.73,1012,61,301.16,301.16,2.06,190,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
21/01/2024 21:00:00,301.16,302.73,1013,61,301.16,301.16,2.06,180,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
21/01/2024 22:00:00,301.16,302.73,1013,61,301.16,301.16,2.06,170,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
21/01/2024 23:00:00,300.16,301.94,1013,69,300.16,300.16,1.54,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
22/01/2024 00:00:00,300.16,301.94,1013,69,300.16,300.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
22/01/2024 01:00:00,300.16,301.94,1013,69,300.16,300.16,1.54,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
22/01/2024 02:00:00,299.16,299.16,1012,69,299.16,299.16,2.57,140,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
22/01/2024 03:00:00,299.16,299.16,1012,73,299.16,299.16,3.09,130,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
22/01/2024 04:00:00,298.16,298.88,1011,83,298.16,298.16,3.6,100,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
22/01/2024 05:00:00,298.16,298.88,1012,83,298.16,298.16,3.09,100,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
22/01/2024 06:00:00,298.16,298.75,1012,78,298.16,298.16,2.06,120,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03n"
22/01/2024 07:00:00,298.16,298.75,1013,78,298.16,298.16,2.06,120,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
22/01/2024 08:00:00,300.16,301.62,1014,65,300.16,300.16,2.06,100,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
22/01/2024 09:00:00,301.16,302.29,1015,57,301.16,301.16,4.12,80,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
22/01/2024 10:00:00,303.16,303.91,1015,48,303.16,303.16,4.12,90,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
22/01/2024 11:00:00,305.16,306.0,1015,43,305.16,305.16,5.14,70,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
22/01/2024 12:00:00,306.16,306.95,1014,40,306.16,306.16,3.6,80,10.29,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
22/01/2024 13:00:00,306.16,306.95,1012,40,306.16,306.16,1.54,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
22/01/2024 14:00:00,307.16,308.1,1011,38,307.16,307.16,2.57,140,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
22/01/2024 15:00:00,308.16,309.26,1010,36,308.16,308.16,2.57,110,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
22/01/2024 16:00:00,307.16,308.1,1010,38,307.16,307.16,1.54,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
22/01/2024 17:00:00,307.16,308.1,1010,38,307.16,307.16,0.51,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
22/01/2024 18:00:00,305.16,306.41,1011,45,305.16,305.16,4.12,180,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
22/01/2024 19:00:00,304.16,304.86,1012,45,304.16,304.16,2.57,170,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
22/01/2024 20:00:00,303.16,303.91,1013,48,303.16,303.16,4.12,140,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
22/01/2024 21:00:00,302.16,303.34,1013,54,302.16,302.16,3.6,150,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
22/01/2024 22:00:00,301.16,302.29,1014,57,301.16,301.16,4.12,140,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
22/01/2024 23:00:00,301.16,302.29,1014,57,301.16,301.16,4.12,140,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
23/01/2024 00:00:00,300.16,301.32,1014,61,300.16,300.16,2.57,120,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01n"
23/01/2024 01:00:00,300.16,301.62,1014,65,300.16,300.16,2.06,120,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
23/01/2024 02:00:00,299.16,299.16,1013,69,299.16,299.16,2.57,110,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
23/01/2024 03:00:00,299.16,299.16,1013,69,299.16,299.16,2.57,110,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
23/01/2024 04:00:00,298.16,298.75,1013,78,298.16,298.16,2.06,80,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
23/01/2024 05:00:00,297.16,297.91,1013,88,297.16,297.16,2.06,80,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
23/01/2024 06:00:00,298.16,298.88,1014,83,298.16,298.16,1.54,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
23/01/2024 07:00:00,297.16,297.91,1014,88,297.16,297.16,1.54,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
23/01/2024 08:00:00,299.16,299.16,1015,83,299.16,299.16,1.54,0,0.0,19,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
23/01/2024 09:00:00,301.16,303.7,1015,69,301.16,301.16,2.06,80,0.0,16,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
23/01/2024 10:00:00,303.81,303.91,1015,42,303.81,303.81,2.88,18,3.31,14,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
23/01/2024 11:00:00,305.16,307.06,1015,48,305.16,305.16,1.54,0,0.0,0,0.0,"id: 800, main: Clear, description: clear sky, icon: 01d"
23/01/2024 12:00:00,306.16,307.63,1014,43,306.16,306.16,3.09,40,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02d"
23/01/2024 13:00:00,307.16,308.6,1013,40,307.16,307.16,1.54,10,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
23/01/2024 14:00:00,307.16,308.1,1012,38,307.16,307.16,1.54,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
23/01/2024 15:00:00,307.16,308.1,1011,38,307.16,307.16,1.03,0,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
23/01/2024 16:00:00,306.16,308.37,1011,46,306.16,306.16,5.66,190,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
23/01/2024 17:00:00,305.16,307.78,1011,51,305.16,305.16,4.12,200,0.0,40,0.0,"id: 802, main: Clouds, description: scattered clouds, icon: 03d"
23/01/2024 18:00:00,303.16,306.41,1012,62,303.16,303.16,4.63,200,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
23/01/2024 19:00:00,302.16,304.36,1013,61,302.16,302.16,3.09,200,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
23/01/2024 20:00:00,301.16,303.7,1013,69,301.16,301.16,2.06,190,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
23/01/2024 21:00:00,301.16,303.7,1014,69,301.16,301.16,2.06,200,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
23/01/2024 22:00:00,301.16,303.7,1014,69,301.16,301.16,0.51,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
23/01/2024 23:00:00,300.16,301.94,1014,69,300.16,300.16,2.57,110,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
24/01/2024 00:00:00,300.16,302.37,1015,74,300.16,300.16,2.06,60,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
24/01/2024 01:00:00,299.16,299.16,1014,83,299.16,299.16,1.54,0,0.0,20,0.0,"id: 801, main: Clouds, description: few clouds, icon: 02n"
